TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Freq,2022,Biosimilar,Medicare,4.0,61314031810.0,Zarxio,"2,178",929,"$2,727,410",$406.11,3,ML,$25.00,$5.00,$223.13,10.3%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,5.0,69131110.0,Retacrit,"2,031",667,"$1,221,948",$227.93,3,ML,$9.85,$0.68,$100.00,21.1%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,6.0,61314032610.0,Zarxio,"1,521",632,"$2,707,304",$373.53,5,ML,$20.00,$5.00,$166.81,11.6%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,7.0,49502025175.0,Semglee (yfgn),"1,431",437,"$426,586",$25.98,11,ML,$0.00,$0.00,$1.35,60.9%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,8.0,69029110.0,Nivestym,"1,358",532,"$1,045,642",$266.10,3,ML,$20.00,$5.00,$129.76,9.6%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,9.0,69130904.0,Retacrit,"1,331",336,"$1,724,282",$453.76,3,ML,$50.00,$1.11,$138.84,18.2%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,10.0,61314031801.0,Zarxio,"1,267",566,"$1,841,080",$534.42,3,ML,$50.00,$1.35,$268.59,17.5%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,11.0,61314032601.0,Zarxio,804,352,"$2,072,701",$542.31,5,ML,$27.50,$0.64,$320.69,22.4%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,12.0,69029210.0,Nivestym,763,314,"$804,755",$217.52,5,ML,$19.97,$7.00,$99.67,7.6%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,13.0,69130710.0,Retacrit,660,192,"$136,258",$46.06,4,ML,$1.35,$0.00,$42.51,35.9%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,14.0,69080901.0,Inflectra,469,110,"$2,525,990",$864.18,6,EA,$2.96,$0.14,$308.81,22.5%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,15.0,67457083306.0,Fulphila,462,142,"$1,674,058","$5,234.70",1,ML,$10.13,$1.35,$182.12,11.3%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,16.0,69031501.0,Zirabev,353,85,"$1,930,223",$162.64,34,ML,$52.14,$0.51,$480.00,21.2%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,17.0,63459010310.0,Truxima,345,105,"$2,539,235",$88.57,83,ML,$177.88,$0.45,$550.12,10.5%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,18.0,55513020701.0,Mvasi,304,58,"$2,150,890",$186.26,38,ML,$0.21,$0.00,$264.78,41.4%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,19.0,69130610.0,Retacrit,253,68,"$41,783",$35.23,5,ML,$1.35,$0.00,$33.55,45.6%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,20.0,70114010101.0,Udenyca,252,87,"$1,058,682","$6,227.54",1,ML,$111.21,$1.35,$385.29,13.8%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,21.0,69029101.0,Nivestym,245,120,"$230,738",$327.75,3,ML,$12.00,$1.35,$47.74,15.0%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,22.0,69131810.0,Retacrit,232,113,"$112,346",$113.02,4,ML,$3.95,$0.00,$93.30,25.7%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,23.0,61314086601.0,Ziextenzo,223,73,"$954,747","$6,695.28",1,ML,$30.00,$1.35,$219.63,11.0%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,24.0,69130801.0,Retacrit,190,93,"$67,839",$113.44,3,ML,$35.00,$1.35,$100.00,15.1%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,25.0,69023801.0,Ruxience,190,71,"$1,326,538",$74.99,93,ML,$282.26,$1.35,$610.80,11.3%
Top 25 Payer,Freq,2022,Brand,Commercial,1.0,53885027210.0,OneTouch Verio,"541,767","288,344","$20,633,489",$0.18,211,EA,$1.09,$0.00,$2.18,44.9%
Top 25 Payer,Freq,2022,Brand,Commercial,2.0,70461032203.0,Flucelvax Quadrivalent,"390,931","384,947","$16,265,755",$76.03,1,ML,$0.00,$0.00,$0.00,99.2%
Top 25 Payer,Freq,2022,Brand,Commercial,3.0,53885001110.0,OneTouch Delica Plus Lancet30G,"253,515","162,940","$3,731,920",$0.07,196,EA,$0.51,$0.00,$1.02,43.8%
Top 25 Payer,Freq,2022,Brand,Commercial,4.0,69108530.0,Paxlovid (300/100),"217,740","210,902","$2,511,964",$0.37,31,EA,$0.00,$0.00,$0.00,99.2%
Top 25 Payer,Freq,2022,Brand,Commercial,5.0,82607066026.0,Flowflex COVID-19 Ag Home Test,"193,469","131,140","$11,627,645",$9.57,6,EA,$0.00,$0.00,$0.00,99.6%
Top 25 Payer,Freq,2022,Brand,Commercial,6.0,58160089052.0,Fluarix Quadrivalent,"185,466","184,731","$6,192,715",$60.74,1,ML,$0.00,$0.00,$0.00,98.6%
Top 25 Payer,Freq,2022,Brand,Commercial,7.0,597015330.0,Jardiance,"184,436","41,485","$134,498,749",$16.77,43,EA,$25.00,$15.00,$38.33,4.0%
Top 25 Payer,Freq,2022,Brand,Commercial,8.0,49281042250.0,Fluzone Quadrivalent,"178,126","175,512","$6,225,770",$64.48,1,ML,$0.00,$0.00,$0.00,99.1%
Top 25 Payer,Freq,2022,Brand,Commercial,9.0,3089421.0,Eliquis,"162,012","32,992","$113,148,188",$8.44,83,EA,$25.00,$15.00,$50.00,7.0%
Top 25 Payer,Freq,2022,Brand,Commercial,10.0,53885004501.0,OneTouch Verio Flex System,"152,029","137,576","$769,894",$4.77,1,EA,$0.33,$0.00,$1.00,44.7%
Top 25 Payer,Freq,2022,Brand,Commercial,11.0,70515071201.0,Alvesco,"147,703","84,845","$20,476,556",$8.94,16,GM,$20.00,$10.49,$30.00,2.8%
Top 25 Payer,Freq,2022,Brand,Commercial,12.0,53885027302.0,OneTouch Verio,"146,979","125,317","$1,280,205",$8.11,1,EA,$0.58,$0.00,$1.73,45.1%
Top 25 Payer,Freq,2022,Brand,Commercial,13.0,70515071101.0,Alvesco,"136,027","89,091","$15,483,823",$9.25,12,GM,$20.00,$13.33,$30.00,2.7%
Top 25 Payer,Freq,2022,Brand,Commercial,14.0,47781030301.0,Nitrofurantoin Monohyd Macro,"134,244","109,286","$1,360,989",$0.78,13,EA,$5.00,$2.15,$10.00,3.3%
Top 25 Payer,Freq,2022,Brand,Commercial,15.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"127,877","34,483","$129,363,151",$534.99,2,ML,$30.00,$20.00,$50.00,6.1%
Top 25 Payer,Freq,2022,Brand,Commercial,16.0,169413013.0,Ozempic (1 MG/DOSE),"122,655","24,301","$128,479,068",$270.19,4,ML,$25.00,$15.36,$40.00,6.4%
Top 25 Payer,Freq,2022,Brand,Commercial,17.0,597015390.0,Jardiance,"119,824","44,763","$94,572,312",$12.49,63,EA,$20.00,$10.00,$30.00,3.1%
Top 25 Payer,Freq,2022,Brand,Commercial,18.0,430042014.0,Lo Loestrin Fe,"118,838","31,373","$39,231,057",$5.31,62,EA,$0.00,$0.00,$0.00,91.5%
Top 25 Payer,Freq,2022,Brand,Commercial,19.0,53885000810.0,OneTouch Delica Plus Lancet33G,"113,978","69,777","$1,662,101",$0.07,194,EA,$0.67,$0.00,$1.70,44.0%
Top 25 Payer,Freq,2022,Brand,Commercial,20.0,8290320550.0,BD Pen Needle Nano 2nd Gen,"108,638","46,310","$4,884,565",$0.30,150,EA,$5.00,$3.33,$13.33,7.0%
Top 25 Payer,Freq,2022,Brand,Commercial,21.0,6027731.0,Januvia,"101,144","18,568","$65,933,607",$15.87,41,EA,$25.00,$15.00,$40.00,2.9%
Top 25 Payer,Freq,2022,Brand,Commercial,22.0,61958250101.0,Biktarvy,"99,509","15,607","$497,417,900",$107.78,46,EA,$25.00,$15.00,$50.00,1.2%
Top 25 Payer,Freq,2022,Brand,Commercial,23.0,597015230.0,Jardiance,"98,101","22,494","$70,301,043",$17.51,41,EA,$25.00,$15.56,$40.00,5.3%
Top 25 Payer,Freq,2022,Brand,Commercial,24.0,54429731.0,Furosemide,"96,267","38,007","$924,105",$0.11,90,EA,$3.89,$2.50,$5.00,5.8%
Top 25 Payer,Freq,2022,Brand,Commercial,25.0,310621030.0,Farxiga,"96,099","17,078","$65,084,236",$16.72,40,EA,$25.00,$16.67,$50.00,4.7%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,1.0,82607066026.0,Flowflex COVID-19 Ag Home Test,"953,378","558,072","$68,687,434",$12.41,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,2.0,904759080.0,FeroSul,"408,660","163,351","$5,028,446",$0.19,64,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,3.0,99073070827.0,FreeStyle Lite Test,"285,121","100,625","$50,974,539",$1.50,119,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,4.0,11877001140.0,BinaxNOW COVID-19 Ag Home Test,"281,303","216,241","$27,070,118",$14.75,7,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,5.0,99073013001.0,FreeStyle Lancets,"262,231","114,901","$5,398,125",$0.18,116,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,6.0,56362000589.0,IHealth COVID-19 Rapid Test,"253,437","155,789","$19,651,592",$12.45,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,7.0,99073070822.0,FreeStyle Lite Test,"243,215","73,250","$30,945,066",$1.60,80,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,8.0,70461032203.0,Flucelvax Quadrivalent,"195,364","195,077","$7,592,318",$77.62,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,9.0,56151146304.0,True Metrix Blood Glucose Test,"171,872","55,044","$5,387,630",$0.35,91,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,10.0,3089421.0,Eliquis,"169,175","36,766","$110,633,153",$8.60,76,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,11.0,597015330.0,Jardiance,"165,007","41,533","$146,151,478",$18.45,48,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,12.0,14613033972.0,QuickVue At-Home Covid-19 Test,"156,661","115,559","$15,122,748",$14.74,7,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,13.0,56151146004.0,True Metrix Blood Glucose Test,"143,535","47,822","$8,165,804",$0.70,81,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,14.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"135,910","44,466","$140,471,762",$577.59,2,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,15.0,6027731.0,Januvia,"133,758","31,342","$109,277,601",$16.90,48,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,16.0,47781030301.0,Nitrofurantoin Monohyd Macro,"132,536","111,968","$2,166,591",$1.22,13,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,17.0,597015230.0,Jardiance,"131,533","40,205","$115,545,985",$18.46,48,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,18.0,8290320550.0,BD Pen Needle Nano 2nd Gen,"130,199","52,066","$9,816,923",$0.57,133,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,19.0,53885027210.0,OneTouch Verio,"129,903","54,011","$15,850,667",$0.75,163,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,20.0,61958250101.0,Biktarvy,"128,680","20,309","$537,111,994",$115.82,36,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,21.0,56151014701.0,TRUEplus Lancets 33G,"127,062","51,716","$1,971,828",$0.14,113,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,22.0,98939000261.0,FORA Lancets,"123,946","32,656","$1,620,084",$0.11,116,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,23.0,56151146001.0,True Metrix Blood Glucose Test,"123,195","46,709","$9,085,030",$0.64,115,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,24.0,173071820.0,Flovent HFA,"121,931","55,158","$27,784,948",$19.44,12,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medi-Cal,25.0,59310030480.0,Qvar RediHaler,"115,869","40,531","$33,446,990",$25.21,11,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Brand,Medicare,1.0,3089421.0,Eliquis,"927,614","204,462","$817,697,552",$9.10,97,EA,$35.00,$4.00,$78.96,8.5%
Top 25 Payer,Freq,2022,Brand,Medicare,2.0,53885027210.0,OneTouch Verio,"505,642","224,460","$20,181,748",$0.20,201,EA,$0.00,$0.00,$0.00,96.4%
Top 25 Payer,Freq,2022,Brand,Medicare,3.0,54429731.0,Furosemide,"380,772","142,992","$3,770,070",$0.12,84,EA,$0.45,$0.00,$2.38,46.4%
Top 25 Payer,Freq,2022,Brand,Medicare,4.0,3089321.0,Eliquis,"378,739","80,531","$296,421,404",$9.10,86,EA,$26.47,$2.00,$68.98,12.4%
Top 25 Payer,Freq,2022,Brand,Medicare,5.0,52937000120.0,Vascepa,"306,786","59,148","$141,276,380",$3.13,147,EA,$1.33,$0.36,$4.00,20.8%
Top 25 Payer,Freq,2022,Brand,Medicare,6.0,49281012265.0,Fluzone High-Dose Quadrivalent,"272,531","269,415","$19,678,858",$98.74,1,ML,$0.00,$0.00,$65.00,63.7%
Top 25 Payer,Freq,2022,Brand,Medicare,7.0,597015330.0,Jardiance,"246,751","66,761","$253,934,387",$19.27,53,EA,$4.00,$1.33,$47.00,11.4%
Top 25 Payer,Freq,2022,Brand,Medicare,8.0,173068220.0,Ventolin HFA,"244,242","87,350","$19,059,855",$3.59,22,GM,$4.00,$1.35,$35.00,13.2%
Top 25 Payer,Freq,2022,Brand,Medicare,9.0,54429931.0,Furosemide,"232,671","83,517","$2,422,199",$0.11,94,EA,$0.34,$0.00,$2.00,46.3%
Top 25 Payer,Freq,2022,Brand,Medicare,10.0,6027731.0,Januvia,"228,110","57,849","$235,630,513",$17.92,58,EA,$3.28,$1.33,$37.00,10.5%
Top 25 Payer,Freq,2022,Brand,Medicare,11.0,50458057930.0,Xarelto,"225,805","56,750","$220,127,064",$17.57,55,EA,$35.00,$3.20,$83.00,7.3%
Top 25 Payer,Freq,2022,Brand,Medicare,12.0,597015230.0,Jardiance,"207,861","60,159","$205,880,911",$19.64,50,EA,$4.00,$1.33,$42.00,12.6%
Top 25 Payer,Freq,2022,Brand,Medicare,13.0,53885001110.0,OneTouch Delica Plus Lancet30G,"204,637","114,307","$2,940,539",$0.08,183,EA,$0.00,$0.00,$0.00,97.7%
Top 25 Payer,Freq,2022,Brand,Medicare,14.0,597036055.0,Pradaxa,"186,559","57,111","$95,247,833",$3.44,149,EA,$24.30,$8.00,$32.00,2.3%
Top 25 Payer,Freq,2022,Brand,Medicare,15.0,310621030.0,Farxiga,"181,172","45,308","$175,756,694",$18.83,52,EA,$4.00,$1.33,$47.00,13.2%
Top 25 Payer,Freq,2022,Brand,Medicare,16.0,23916360.0,Restasis,"179,866","58,139","$173,814,560",$11.15,87,EA,$4.00,$1.05,$38.00,13.8%
Top 25 Payer,Freq,2022,Brand,Medicare,17.0,186037020.0,Symbicort,"164,471","48,092","$87,972,547",$37.67,14,GM,$16.67,$1.35,$47.00,10.4%
Top 25 Payer,Freq,2022,Brand,Medicare,18.0,597014030.0,Tradjenta,"162,904","34,870","$137,094,426",$17.55,48,EA,$2.00,$0.95,$20.00,15.6%
Top 25 Payer,Freq,2022,Brand,Medicare,19.0,8290320550.0,BD Pen Needle Nano 2nd Gen,"162,849","67,242","$11,392,443",$0.46,152,EA,$1.78,$0.44,$5.00,22.5%
Top 25 Payer,Freq,2022,Brand,Medicare,20.0,597010061.0,Spiriva Respimat,"156,666","45,649","$90,606,031",$89.71,6,GM,$22.50,$4.00,$47.00,6.4%
Top 25 Payer,Freq,2022,Brand,Medicare,21.0,173088710.0,Trelegy Ellipta,"149,147","35,303","$124,585,411",$10.70,78,EA,$20.00,$3.14,$50.00,11.4%
Top 25 Payer,Freq,2022,Brand,Medicare,22.0,70461012203.0,Fluad Quadrivalent,"148,714","148,068","$11,044,449",$133.44,1,ML,$0.00,$0.00,$68.00,63.9%
Top 25 Payer,Freq,2022,Brand,Medicare,23.0,23320503.0,Lumigan,"140,847","33,031","$55,652,501",$93.18,4,ML,$20.00,$2.22,$47.00,8.7%
Top 25 Payer,Freq,2022,Brand,Medicare,24.0,99073070827.0,FreeStyle Lite Test,"138,322","50,453","$24,126,471",$1.32,132,EA,$0.00,$0.00,$0.00,99.7%
Top 25 Payer,Freq,2022,Brand,Medicare,25.0,69238183107.0,Levothyroxine Sodium,"132,373","37,461","$2,664,861",$0.27,73,EA,$0.45,$0.00,$3.00,44.6%
Top 25 Payer,Freq,2022,Generic,Commercial,1.0,781729685.0,Albuterol Sulfate HFA,"956,752","598,310","$16,656,508",$2.27,8,GM,$10.00,$5.00,$13.87,2.0%
Top 25 Payer,Freq,2022,Generic,Commercial,2.0,70700015010.0,Omeprazole,"496,565","211,722","$3,912,801",$0.10,78,EA,$3.50,$2.58,$5.00,2.4%
Top 25 Payer,Freq,2022,Generic,Commercial,3.0,80777027399.0,Moderna COVID-19 Vaccine,"466,945","444,108","$18,177,706",$121.42,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Commercial,4.0,406012301.0,HYDROcodone-Acetaminophen,"459,873","275,459","$4,346,718",$0.29,32,EA,$6.56,$5.00,$7.70,2.8%
Top 25 Payer,Freq,2022,Generic,Commercial,5.0,59267030402.0,Pfizer COVID-19 Vac Bivalent,"444,513","439,262","$17,471,096",$111.54,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,Generic,Commercial,6.0,60505082901.0,Fluticasone Propionate,"429,966","231,529","$5,981,489",$0.70,20,GM,$6.47,$5.00,$10.00,2.6%
Top 25 Payer,Freq,2022,Generic,Commercial,7.0,51224000750.0,metFORMIN HCl ER,"427,741","161,536","$4,034,905",$0.04,261,EA,$2.78,$2.22,$3.89,2.3%
Top 25 Payer,Freq,2022,Generic,Commercial,8.0,29300039710.0,amLODIPine Besylate,"398,365","145,483","$4,496,965",$0.11,102,EA,$3.89,$3.33,$3.89,2.6%
Top 25 Payer,Freq,2022,Generic,Commercial,9.0,68180098003.0,Lisinopril,"390,692","119,654","$3,125,076",$0.10,79,EA,$3.33,$1.35,$3.89,4.0%
Top 25 Payer,Freq,2022,Generic,Commercial,10.0,59267102504.0,Pfizer-BioNT COVID-19 Vac-TriS,"364,099","344,317","$14,226,980",$112.47,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Commercial,11.0,172208380.0,hydroCHLOROthiazide,"346,751","110,594","$3,107,739",$0.11,82,EA,$3.61,$2.50,$3.89,2.8%
Top 25 Payer,Freq,2022,Generic,Commercial,12.0,68180098103.0,Lisinopril,"342,668","99,546","$2,733,464",$0.10,79,EA,$3.33,$1.26,$3.89,3.9%
Top 25 Payer,Freq,2022,Generic,Commercial,13.0,80777028299.0,Moderna COVID-19 Bivalent,"339,501","333,913","$13,240,011",$72.57,1,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,Generic,Commercial,14.0,60505257909.0,Atorvastatin Calcium,"316,863","73,251","$3,235,814",$0.20,51,EA,$0.00,$0.00,$1.93,67.2%
Top 25 Payer,Freq,2022,Generic,Commercial,15.0,781261305.0,Amoxicillin,"301,954","257,854","$2,218,753",$0.27,28,EA,$6.83,$5.00,$7.88,3.3%
Top 25 Payer,Freq,2022,Generic,Commercial,16.0,68180012202.0,Cephalexin,"281,267","245,578","$2,142,239",$0.29,26,EA,$5.00,$2.19,$9.44,3.2%
Top 25 Payer,Freq,2022,Generic,Commercial,17.0,59267030401.0,Pfizer COVID-19 Vac Bivalent,"280,725","279,794","$11,112,056",$113.26,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,Generic,Commercial,18.0,29300039810.0,amLODIPine Besylate,"275,391","98,647","$2,940,255",$0.12,93,EA,$3.89,$3.33,$3.89,2.8%
Top 25 Payer,Freq,2022,Generic,Commercial,19.0,70010006501.0,metFORMIN HCl,"270,591","97,248","$3,076,521",$0.06,191,EA,$3.89,$3.33,$3.89,2.7%
Top 25 Payer,Freq,2022,Generic,Commercial,20.0,60505257809.0,Atorvastatin Calcium,"267,995","62,253","$2,061,033",$0.16,49,EA,$0.00,$0.00,$1.26,66.4%
Top 25 Payer,Freq,2022,Generic,Commercial,21.0,65862020299.0,Losartan Potassium,"266,944","90,989","$2,975,401",$0.11,98,EA,$3.89,$2.78,$3.89,3.9%
Top 25 Payer,Freq,2022,Generic,Commercial,22.0,23155013505.0,Doxycycline Monohydrate,"257,448","207,666","$5,514,429",$0.43,50,EA,$9.75,$5.00,$10.00,2.0%
Top 25 Payer,Freq,2022,Generic,Commercial,23.0,62332025118.0,Azithromycin,"256,383","217,966","$1,049,885",$0.68,6,EA,$2.63,$1.27,$5.06,2.9%
Top 25 Payer,Freq,2022,Generic,Commercial,24.0,406012501.0,HYDROcodone-Acetaminophen,"254,028","56,749","$4,544,565",$0.21,85,EA,$6.99,$5.00,$10.00,3.6%
Top 25 Payer,Freq,2022,Generic,Commercial,25.0,65862001705.0,Amoxicillin,"246,269","205,927","$823,770",$0.14,24,EA,$2.02,$1.10,$5.00,3.1%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,1.0,66993001968.0,Albuterol Sulfate HFA,"817,270","363,384","$40,095,665",$2.42,20,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,2.0,904675180.0,Aspirin Low Dose,"677,464","167,726","$8,584,244",$0.27,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,3.0,54327099.0,Fluticasone Propionate,"664,406","317,727","$10,751,060",$0.91,18,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,4.0,64380080807.0,Ibuprofen,"586,180","431,445","$7,675,786",$0.31,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,5.0,64380080707.0,Ibuprofen,"446,303","281,228","$6,259,309",$0.30,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,6.0,45802065078.0,Loratadine,"444,752","176,617","$5,981,677",$0.32,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,7.0,70700015010.0,Omeprazole,"422,730","168,383","$5,381,368",$0.23,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,8.0,69097014260.0,Albuterol Sulfate HFA,"418,090","235,945","$16,795,727",$5.20,8,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,9.0,60505082901.0,Fluticasone Propionate,"415,715","199,034","$6,826,746",$0.93,18,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,10.0,42806054701.0,Vitamin D (Ergocalciferol),"386,859","126,693","$4,683,518",$1.89,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,11.0,65862001705.0,Amoxicillin,"368,339","303,915","$4,583,788",$0.51,24,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,12.0,69097052444.0,Diclofenac Sodium,"361,507","159,040","$7,748,000",$0.17,129,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,13.0,68180096301.0,Albuterol Sulfate HFA,"361,060","181,229","$15,096,250",$4.34,10,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,14.0,64380073706.0,Vitamin D (Ergocalciferol),"353,630","110,030","$4,415,484",$2.09,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,15.0,49483048110.0,Aspirin Low Dose,"336,297","68,205","$4,273,406",$0.30,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,16.0,93317431.0,Albuterol Sulfate HFA,"327,038","166,260","$13,326,813",$4.28,10,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,17.0,904699880.0,Docusate Sodium,"313,934","114,781","$4,101,437",$0.20,66,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,18.0,45802065087.0,Loratadine,"304,289","131,417","$4,291,005",$0.33,43,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,19.0,45802091987.0,Cetirizine HCl,"298,253","117,938","$4,146,270",$0.33,43,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,20.0,57237007710.0,Ondansetron,"286,107","235,602","$4,103,360",$0.87,17,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,21.0,69452015120.0,Vitamin D (Ergocalciferol),"285,813","95,227","$3,457,707",$1.91,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,22.0,59267102504.0,Pfizer-BioNT COVID-19 Vac-TriS,"281,829","250,618",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,23.0,781729685.0,Albuterol Sulfate HFA,"274,062","141,137","$10,204,097",$5.33,7,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,24.0,49483048112.0,Aspirin Low Dose,"273,295","96,144","$3,257,146",$0.19,62,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medi-Cal,25.0,60505257909.0,Atorvastatin Calcium,"273,001","81,957","$3,473,737",$0.21,61,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Generic,Medicare,1.0,70700015010.0,Omeprazole,"657,199","254,025","$8,002,916",$0.13,91,EA,$1.79,$0.45,$3.33,21.1%
