TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Median,2022,Brand,Commercial,5.0,64011030103.0,Makena,407,113,"$1,219,268",$687.80,4,ML,$187.50,$35.00,$250.00,6.2%
Top 25 Payer,Median,2022,Brand,Commercial,6.0,59148008728.0,Jynarque,"1,675",200,"$28,057,140",$300.01,56,EA,$180.56,$44.25,$250.00,3.5%
Top 25 Payer,Median,2022,Brand,Commercial,7.0,70539000102.0,Tymlos,"4,700",750,"$10,631,455","$1,459.27",2,ML,$180.19,$25.00,$250.81,10.8%
Top 25 Payer,Median,2022,Brand,Commercial,8.0,187581230.0,Aplenzin,"2,194",303,"$11,688,059",$163.63,33,EA,$176.47,$50.00,$250.95,3.6%
Top 25 Payer,Median,2022,Brand,Commercial,9.0,68546032512.0,Copaxone,"3,726",423,"$21,154,447",$441.07,13,ML,$167.26,$24.25,$259.73,4.0%
Top 25 Payer,Median,2022,Brand,Commercial,10.0,66302046760.0,Adcirca,454,51,"$1,794,637",$67.43,59,EA,$166.67,$60.14,$250.00,2.0%
Top 25 Payer,Median,2022,Brand,Commercial,11.0,78060715.0,Gilenya,"4,291",523,"$40,417,278",$300.48,31,EA,$150.00,$38.75,$287.50,3.4%
Top 25 Payer,Median,2022,Brand,Commercial,12.0,2418230.0,Olumiant,"1,293",263,"$3,557,895",$84.56,33,EA,$150.00,$28.33,$250.00,7.6%
Top 25 Payer,Median,2022,Brand,Commercial,13.0,2447930.0,Olumiant,246,87,"$1,285,067",$169.29,31,EA,$150.00,$40.00,$250.00,8.0%
Top 25 Payer,Median,2022,Brand,Commercial,14.0,74230630.0,Rinvoq,"10,464","1,769","$58,649,557",$179.92,31,EA,$150.00,$30.00,$250.00,8.0%
Top 25 Payer,Median,2022,Brand,Commercial,15.0,69050130.0,Xeljanz XR,"10,193","1,328","$51,544,156",$161.61,31,EA,$150.00,$29.50,$250.00,4.9%
Top 25 Payer,Median,2022,Brand,Commercial,16.0,71558059028.0,Arikayce,335,57,"$4,434,706",$54.65,242,ML,$150.00,$21.88,$250.00,10.7%
Top 25 Payer,Median,2022,Brand,Commercial,17.0,61958220101.0,Epclusa,"2,750","1,039","$36,762,989",$454.40,29,EA,$150.00,$25.00,$250.00,3.8%
Top 25 Payer,Median,2022,Brand,Commercial,18.0,74262528.0,Mavyret,349,163,"$4,355,295",$148.28,84,EA,$150.00,$20.00,$250.00,7.4%
Top 25 Payer,Median,2022,Brand,Commercial,19.0,75987004005.0,Pennsaid,"1,698",632,"$4,127,450",$21.32,114,GM,$150.00,$50.00,$250.00,2.1%
Top 25 Payer,Median,2022,Brand,Commercial,20.0,59148008828.0,Jynarque,475,71,"$8,022,687",$299.87,56,EA,$150.00,$40.00,$250.00,2.8%
Top 25 Payer,Median,2022,Brand,Commercial,21.0,68727015001.0,Xywav,"1,996",262,"$28,916,938",$31.97,453,ML,$150.00,$50.00,$250.00,3.1%
Top 25 Payer,Median,2022,Brand,Commercial,22.0,73499000101.0,Wynzora,334,199,"$385,786",$19.25,60,GM,$145.00,$50.00,$250.00,3.0%
Top 25 Payer,Median,2022,Brand,Commercial,23.0,72028004503.0,Wakix,153,73,"$680,581",$107.19,41,EA,$143.10,$45.00,$250.00,9.6%
Top 25 Payer,Median,2022,Brand,Commercial,24.0,78098615.0,Mayzent,676,82,"$6,069,085",$284.53,32,EA,$133.02,$39.20,$250.00,6.1%
Top 25 Payer,Median,2022,Brand,Commercial,25.0,169452514.0,Wegovy,"6,809","2,860","$8,763,673",$641.25,2,ML,$130.17,$30.00,$250.00,3.9%
Top 25 Payer,Median,2022,Brand,Medi-Cal,1.0,54092038701.0,Adderall XR,"2,474","1,334","$440,136",$4.60,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,2.0,310008828.0,Daliresp,292,104,"$140,283",$13.67,35,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,3.0,135061503.0,Flonase Sensimist,"1,563","1,354","$53,790",$3.67,9,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,4.0,23155001801.0,Tetracycline HCl,53,52,"$4,264",$1.71,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,5.0,9332901.0,Cleocin-T,129,92,"$5,496",$0.61,70,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,6.0,11877001133.0,BinaxNOW COVID-19 Ag Home Test,163,152,$0,$0.00,5,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,7.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"135,910","44,466","$140,471,762",$577.59,2,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,8.0,51285016288.0,Plan B One-Step,"1,581","1,360","$70,762",$44.62,1,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,9.0,69543037410.0,Progesterone,835,303,"$20,133",$0.47,52,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,10.0,47781064010.0,Levothyroxine Sodium,"1,583",429,"$24,799",$0.47,33,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,11.0,47781065990.0,Levothyroxine Sodium,"1,533",672,"$31,269",$0.37,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,12.0,69238183007.0,Levothyroxine Sodium,"20,707","6,719","$329,977",$0.27,60,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,13.0,60793085601.0,Levoxyl,240,63,"$5,409",$0.51,44,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,14.0,67618011128.0,Colace Clear,"2,956","1,887","$72,256",$0.47,52,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,15.0,132018582.0,Fleet Liquid Glycerin Supp,172,50,"$9,477",$0.15,377,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,16.0,64764017530.0,Dexilant,"7,126","2,128","$2,865,059",$10.17,40,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,17.0,8290320119.0,BD Pen Needle Mini U/F,"58,069","22,298","$3,856,416",$0.53,125,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,18.0,83490051039.0,Vortex Hold Chmbr/Mask/Child,"1,681","1,567","$65,595",$38.54,1,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,19.0,71101468.0,Lyrica,283,92,"$81,221",$3.59,80,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,20.0,72252051002.0,Valtoco 10 MG Dose,"4,106","2,321","$3,156,830",$303.37,3,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,21.0,43900094139.0,Boost High Protein,686,177,"$122,101",$0.01,"18,793",ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,22.0,23921115.0,Combigan,240,108,"$147,978",$39.78,16,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,23.0,11980017405.0,Pred Mild,342,264,"$65,152",$33.50,6,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,24.0,65143105.0,Systane Ultra,"6,458","2,601","$148,728",$2.05,11,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medi-Cal,25.0,536110788.0,Nicotine Step 2,"1,744","1,224","$89,164",$2.13,24,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Brand,Medicare,1.0,55566410001.0,Euflexxa,98,90,"$141,074",$177.68,8,ML,"$1,231.33",$752.73,"$1,318.12",2.2%
Top 25 Payer,Median,2022,Brand,Medicare,2.0,72482010012.0,Vonjo,199,61,"$3,902,176",$178.67,110,EA,"$1,080.17",$10.00,"$1,144.40",11.5%
Top 25 Payer,Median,2022,Brand,Medicare,3.0,59572072012.0,Inrebic,460,71,"$8,873,841",$198.39,97,EA,"$1,032.29",$18.61,"$1,287.26",8.5%
Top 25 Payer,Median,2022,Brand,Medicare,4.0,469142590.0,Xospata,295,76,"$6,730,557",$296.24,77,EA,$989.97,$9.96,"$1,364.54",15.8%
Top 25 Payer,Median,2022,Brand,Medicare,5.0,89130444401.0,Supartz FX,54,50,"$65,839",$95.14,13,ML,$859.15,$389.00,"$1,444.38",4.0%
Top 25 Payer,Median,2022,Brand,Medicare,6.0,58468009001.0,Synvisc,84,78,"$166,233",$232.82,9,ML,$838.21,$467.97,$935.94,3.8%
Top 25 Payer,Median,2022,Brand,Medicare,7.0,57962042028.0,Imbruvica,"9,462","1,141","$146,653,583",$546.33,28,EA,$789.27,$13.72,$996.95,7.7%
Top 25 Payer,Median,2022,Brand,Medicare,8.0,57962028028.0,Imbruvica,"1,837",256,"$28,827,023",$540.02,29,EA,$748.42,$0.82,$984.37,17.2%
Top 25 Payer,Median,2022,Brand,Medicare,9.0,59572041028.0,Revlimid,"6,639","1,126","$127,487,889",$877.00,22,EA,$740.76,$3.66,"$1,198.49",14.0%
Top 25 Payer,Median,2022,Brand,Medicare,10.0,59676036001.0,OrthoVisc,71,61,"$149,779",$248.80,8,ML,$734.95,$412.99,"$1,695.67",11.5%
Top 25 Payer,Median,2022,Brand,Medicare,11.0,50881001560.0,Jakafi,"1,699",276,"$26,729,188",$280.13,56,EA,$727.51,$11.95,$970.96,10.5%
Top 25 Payer,Median,2022,Brand,Medicare,12.0,58468009003.0,Synvisc One,239,212,"$442,723",$234.25,8,ML,$712.20,$467.97,"$1,499.03",1.9%
Top 25 Payer,Median,2022,Brand,Medicare,13.0,71558059028.0,Arikayce,959,193,"$13,205,207",$58.49,235,ML,$706.10,$14.00,"$1,116.57",6.2%
Top 25 Payer,Median,2022,Brand,Medicare,14.0,59572040528.0,Revlimid,"4,197",678,"$79,827,474",$874.77,22,EA,$661.01,$3.80,"$1,199.74",15.0%
Top 25 Payer,Median,2022,Brand,Medicare,15.0,57962001428.0,Imbruvica,744,123,"$12,648,162",$539.41,32,EA,$591.72,$10.45,"$1,024.62",13.8%
Top 25 Payer,Median,2022,Brand,Medicare,16.0,50881000560.0,Jakafi,"3,186",524,"$54,320,146",$277.34,61,EA,$542.86,$4.00,$999.19,13.9%
Top 25 Payer,Median,2022,Brand,Medicare,17.0,64842072709.0,Inqovi,731,171,"$5,809,395","$1,594.67",5,EA,$440.92,$4.00,$865.99,8.8%
Top 25 Payer,Median,2022,Brand,Medicare,18.0,89130202001.0,Durolane,194,181,"$254,862",$318.18,4,ML,$427.99,$307.30,$614.60,0.6%
Top 25 Payer,Median,2022,Brand,Medicare,19.0,310051260.0,Calquence,"6,464","1,124","$90,112,917",$244.73,57,EA,$392.50,$12.00,$983.63,4.7%
Top 25 Payer,Median,2022,Brand,Medicare,20.0,73063003504.0,Relyvrio,75,73,"$596,512",$230.31,35,EA,$382.16,$9.85,$424.38,21.9%
Top 25 Payer,Median,2022,Brand,Medicare,21.0,59572042521.0,Revlimid,"2,709",598,"$43,955,956",$874.78,19,EA,$370.66,$1.24,"$1,049.62",15.2%
Top 25 Payer,Median,2022,Brand,Medicare,22.0,74057622.0,Venclexta,"6,436","1,459","$62,768,459",$116.64,84,EA,$364.70,$14.04,$831.96,8.8%
Top 25 Payer,Median,2022,Brand,Medicare,23.0,70255001002.0,Mektovi,539,98,"$6,760,790",$76.32,164,EA,$352.76,$10.50,$744.79,16.3%
Top 25 Payer,Median,2022,Brand,Medicare,24.0,69015111.0,Inlyta,"1,366",324,"$24,525,406",$315.90,57,EA,$343.77,$2.00,"$1,308.41",13.0%
Top 25 Payer,Median,2022,Brand,Medicare,25.0,50242012206.0,Esbriet,"1,437",373,"$13,388,647",$40.21,232,EA,$337.53,$9.85,$882.63,7.2%
Top 25 Payer,Median,2022,Generic,Commercial,1.0,65862086360.0,Dalfampridine ER,501,156,"$520,316",$17.43,60,EA,$116.16,$13.75,$232.32,3.8%
Top 25 Payer,Median,2022,Generic,Commercial,2.0,69097038702.0,Ambrisentan,"1,132",122,"$8,456,224",$249.01,30,EA,$104.58,$30.00,$250.00,6.6%
Top 25 Payer,Median,2022,Generic,Commercial,3.0,72626270101.0,Sofosbuvir-Velpatasvir,427,188,"$3,428,005",$272.63,29,EA,$102.50,$20.00,$250.00,9.0%
Top 25 Payer,Median,2022,Generic,Commercial,4.0,69097052603.0,Tadalafil (PAH),"1,451",196,"$2,927,513",$36.23,56,EA,$100.00,$12.77,$250.00,6.6%
Top 25 Payer,Median,2022,Generic,Commercial,5.0,781620675.0,Bimatoprost,85,56,"$9,946",$23.29,5,ML,$97.02,$10.00,$157.21,8.9%
Top 25 Payer,Median,2022,Generic,Commercial,6.0,42192015101.0,Hydroquinone,334,275,"$27,544",$2.81,29,GM,$85.66,$85.66,$93.37,1.1%
Top 25 Payer,Median,2022,Generic,Commercial,7.0,69367017401.0,Hydroquinone,"1,068",900,"$88,025",$2.81,29,GM,$85.66,$82.16,$93.37,0.6%
Top 25 Payer,Median,2022,Generic,Commercial,8.0,60505476406.0,Abiraterone Acetate,599,82,"$3,386,552",$113.11,50,EA,$77.27,$5.38,$179.64,19.5%
Top 25 Payer,Median,2022,Generic,Commercial,9.0,68308068550.0,Tazarotene,255,143,"$147,489",$11.22,52,GM,$70.00,$45.00,$91.38,5.6%
Top 25 Payer,Median,2022,Generic,Commercial,10.0,60505432701.0,Abiraterone Acetate,728,94,"$2,292,251",$29.78,106,EA,$61.27,$14.00,$174.22,11.7%
Top 25 Payer,Median,2022,Generic,Commercial,11.0,38779086905.0,Estradiol Micronized,476,91,"$35,072",$2.53,29,GM,$50.50,$43.55,$62.25,0.0%
Top 25 Payer,Median,2022,Generic,Commercial,12.0,57844013001.0,Adderall,762,209,"$341,892",$8.31,54,EA,$50.00,$10.00,$250.00,2.4%
Top 25 Payer,Median,2022,Generic,Commercial,13.0,57844012001.0,Adderall,"1,569",406,"$894,251",$8.46,67,EA,$50.00,$15.00,$170.81,2.2%
Top 25 Payer,Median,2022,Generic,Commercial,14.0,72143022230.0,Minocycline HCl ER,184,89,"$79,788",$14.45,30,EA,$50.00,$50.00,$170.00,0.0%
Top 25 Payer,Median,2022,Generic,Commercial,15.0,68308066245.0,Adapalene-Benzoyl Peroxide,"1,578",950,"$597,523",$8.41,45,GM,$50.00,$10.00,$105.34,1.7%
Top 25 Payer,Median,2022,Generic,Commercial,16.0,68308034260.0,Dapsone,431,320,"$174,222",$6.74,60,GM,$50.00,$10.00,$100.00,1.6%
Top 25 Payer,Median,2022,Generic,Commercial,17.0,50265019830.0,Prena1 Pearl,"1,059",259,"$100,755",$2.98,32,EA,$50.00,$15.00,$80.00,3.5%
Top 25 Payer,Median,2022,Generic,Commercial,18.0,43169070405.0,Guardian Sensor 3,163,78,"$214,635",$120.24,11,EA,$50.00,$26.67,$72.40,10.3%
Top 25 Payer,Median,2022,Generic,Commercial,19.0,38779016305.0,Testosterone Micronized,111,67,"$7,219",$2.45,27,GM,$50.00,$40.75,$63.43,0.0%
Top 25 Payer,Median,2022,Generic,Commercial,20.0,38779016308.0,Testosterone Micronized,255,104,"$14,221",$2.23,25,GM,$47.22,$38.75,$52.00,1.0%
Top 25 Payer,Median,2022,Generic,Commercial,21.0,38779004309.0,Progesterone Micronized,"1,313",296,"$103,525",$2.18,36,GM,$45.67,$33.98,$54.17,1.0%
Top 25 Payer,Median,2022,Generic,Commercial,22.0,57844011001.0,Adderall,"1,234",409,"$707,296",$8.18,70,EA,$45.00,$11.79,$139.37,2.2%
Top 25 Payer,Median,2022,Generic,Commercial,23.0,69097023772.0,Albendazole,653,455,"$775,004",$114.26,10,EA,$45.00,$10.00,$85.00,2.6%
Top 25 Payer,Median,2022,Generic,Commercial,24.0,31722093502.0,Albendazole,349,218,"$698,628",$130.00,15,EA,$45.00,$10.00,$85.00,5.5%
Top 25 Payer,Median,2022,Generic,Commercial,25.0,72205000792.0,Capecitabine,"6,145","1,283","$6,423,845",$12.51,84,EA,$44.68,$0.00,$150.00,30.2%
Top 25 Payer,Median,2022,Generic,Medi-Cal,1.0,57664062388.0,Dexmethylphenidate HCl ER,244,144,"$12,288",$1.56,32,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,2.0,66689002316.0,HYDROcodone-Acetaminophen,"2,906","2,460","$70,490",$0.13,180,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,3.0,536111248.0,Budesonide,604,343,"$16,165",$2.99,9,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,4.0,65862049730.0,Efavirenz-Emtricitab-Tenofo DF,696,152,"$144,521",$5.49,38,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,5.0,16714038801.0,Cefadroxil,407,352,"$6,993",$0.76,23,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,6.0,50742017505.0,Isosorbide Mononitrate ER,"4,247","1,320","$70,229",$0.29,57,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,7.0,60505257808.0,Atorvastatin Calcium,"111,754","28,653","$1,425,792",$0.28,45,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,8.0,75834025550.0,Atorvastatin Calcium,225,114,"$3,057",$0.29,46,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,9.0,69238115403.0,Ezetimibe,"16,913","5,583","$271,882",$0.28,57,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,10.0,527260532.0,Venlafaxine HCl ER,546,166,"$45,211",$2.84,29,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,11.0,66993068030.0,OLANZapine,563,349,"$8,153",$0.22,66,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,12.0,143150005.0,PHENobarbital,920,455,"$24,951",$0.37,73,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,13.0,66993089715.0,Betamethasone Dipropionate Aug,"1,067",686,"$66,484",$1.40,44,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,14.0,378809245.0,Tretinoin Microsphere,168,113,"$71,392",$9.28,46,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,15.0,16714098604.0,Triamcinolone Acetonide,349,272,"$10,331",$0.07,438,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,16.0,59651026830.0,glipiZIDE ER,"4,398","1,753","$73,489",$0.23,72,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,17.0,64380094906.0,predniSONE,"2,761","2,630","$32,956",$2.02,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,18.0,68968341008.0,Estradiol,762,208,"$85,038",$8.70,13,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,19.0,65862093090.0,Sevelamer Carbonate,556,217,"$148,457",$2.09,127,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,20.0,49348018810.0,SM Gas Relief,888,589,"$12,320",$0.20,68,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,21.0,65862069299.0,Phenytoin Sodium Extended,"3,512",740,"$86,423",$0.24,101,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,22.0,68001024400.0,Zonisamide,"1,195",218,"$29,828",$0.24,103,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,23.0,93001806.0,Tolterodine Tartrate,352,115,"$13,785",$0.65,60,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,24.0,70436016104.0,Tolterodine Tartrate ER,999,306,"$49,279",$1.35,37,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medi-Cal,25.0,59267102503.0,Pfizer-BioNT COVID-19 Vac-TriS,"38,156","35,059",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Generic,Medicare,1.0,72606057301.0,Abiraterone Acetate,916,199,"$5,969,703",$107.55,61,EA,$619.07,$5.00,"$1,163.37",9.5%
Top 25 Payer,Median,2022,Generic,Medicare,2.0,378692191.0,Abiraterone Acetate,960,276,"$6,773,438",$117.34,60,EA,$257.96,$1.35,"$1,091.12",13.8%
Top 25 Payer,Median,2022,Generic,Medicare,3.0,378163191.0,Formoterol Fumarate,415,155,"$363,368",$6.35,138,ML,$249.75,$1.35,$407.56,23.2%
Top 25 Payer,Median,2022,Generic,Medicare,4.0,93406106.0,Formoterol Fumarate,352,127,"$273,236",$6.08,128,ML,$242.86,$56.81,$367.74,15.0%
Top 25 Payer,Median,2022,Generic,Medicare,5.0,64980041812.0,Abiraterone Acetate,313,137,"$1,355,163",$35.80,121,EA,$184.72,$5.00,$646.78,12.4%
Top 25 Payer,Median,2022,Generic,Medicare,6.0,16714046801.0,Capecitabine,"1,384",389,"$1,378,381",$13.26,75,EA,$174.75,$70.25,$305.93,6.4%
Top 25 Payer,Median,2022,Generic,Medicare,7.0,781808532.0,Pirfenidone,589,195,"$3,602,297",$25.46,240,EA,$142.94,$0.65,$370.98,23.6%
Top 25 Payer,Median,2022,Generic,Medicare,8.0,55111049704.0,Capecitabine,162,70,"$189,572",$14.43,81,EA,$130.58,$19.50,$266.37,12.9%
Top 25 Payer,Median,2022,Generic,Medicare,9.0,72205000792.0,Capecitabine,492,152,"$447,244",$12.12,75,EA,$126.27,$28.56,$230.02,12.5%
Top 25 Payer,Median,2022,Generic,Medicare,10.0,68001048807.0,Capecitabine,"1,012",218,"$1,039,108",$13.96,74,EA,$123.73,$39.31,$238.15,11.9%
Top 25 Payer,Median,2022,Generic,Medicare,11.0,59651020508.0,Capecitabine,735,229,"$531,601",$9.29,78,EA,$115.45,$36.40,$229.12,12.7%
Top 25 Payer,Median,2022,Generic,Medicare,12.0,67877045912.0,Capecitabine,349,90,"$290,284",$11.59,72,EA,$113.79,$56.89,$242.36,8.9%
Top 25 Payer,Median,2022,Generic,Medicare,13.0,68001048907.0,Abiraterone Acetate,919,224,"$2,954,854",$28.05,115,EA,$103.57,$1.35,$331.29,12.1%
Top 25 Payer,Median,2022,Generic,Medicare,14.0,64679002101.0,Abiraterone Acetate,406,194,"$1,070,226",$22.78,116,EA,$100.57,$1.35,$382.61,16.5%
Top 25 Payer,Median,2022,Generic,Medicare,15.0,378450093.0,Budesonide ER,202,92,"$254,626",$40.35,31,EA,$99.33,$3.95,$355.58,8.7%
Top 25 Payer,Median,2022,Generic,Medicare,16.0,93406130.0,Formoterol Fumarate,258,108,"$180,768",$5.89,119,ML,$95.03,$1.67,$303.40,22.2%
Top 25 Payer,Median,2022,Generic,Medicare,17.0,70748025760.0,Arformoterol Tartrate,142,58,"$90,101",$3.98,159,ML,$87.62,$2.26,$294.33,22.4%
Top 25 Payer,Median,2022,Generic,Medicare,18.0,713050324.0,Anucort-HC,618,418,"$74,432",$5.40,22,EA,$82.30,$30.27,$121.06,9.3%
Top 25 Payer,Median,2022,Generic,Medicare,19.0,72606056601.0,Abiraterone Acetate,"3,443",868,"$8,378,792",$21.07,116,EA,$80.66,$5.00,$208.26,12.2%
Top 25 Payer,Median,2022,Generic,Medicare,20.0,70710139109.0,Droxidopa,374,70,"$1,413,035",$24.11,157,EA,$72.71,$0.84,$264.84,12.9%
Top 25 Payer,Median,2022,Generic,Medicare,21.0,62756023920.0,Capecitabine,215,83,"$180,654",$10.91,77,EA,$69.46,$17.92,$212.49,18.1%
Top 25 Payer,Median,2022,Generic,Medicare,22.0,60505432701.0,Abiraterone Acetate,549,152,"$1,388,441",$20.40,124,EA,$68.61,$1.08,$326.66,16.4%
Top 25 Payer,Median,2022,Generic,Medicare,23.0,781751787.0,Budesonide,100,51,"$70,210",$4.78,147,ML,$66.80,$59.29,$333.98,19.6%
Top 25 Payer,Median,2022,Generic,Medicare,24.0,16714002030.0,Budesonide,120,61,"$59,558",$5.60,89,ML,$66.55,$48.37,$373.30,16.4%
Top 25 Payer,Median,2022,Generic,Medicare,25.0,58657045401.0,ME/NaPhos/MB/Hyo1,176,83,"$21,603",$2.21,55,EA,$65.23,$33.15,$76.78,1.2%
Top 25 Payer,Median,2022,All,Commercial,1.0,61958080201.0,Letairis,471,50,"$5,171,213",$364.66,30,EA,$250.00,$50.00,"$4,269.38",2.0%
Top 25 Payer,Median,2022,All,Commercial,2.0,50242007601.0,Nutropin AQ NuSpin 20,"2,851",329,"$20,934,271","$1,227.31",6,ML,$250.00,$130.00,$305.77,2.7%
Top 25 Payer,Median,2022,All,Commercial,3.0,64406002003.0,Vumerity,"2,625",367,"$20,284,930",$62.38,124,EA,$250.00,$40.00,$253.93,2.2%
Top 25 Payer,Median,2022,All,Commercial,4.0,74153903.0,Humira-Psoriasis/Uveit Starter,339,277,"$3,998,494","$3,904.78",3,EA,$250.00,$45.00,$250.00,6.5%
Top 25 Payer,Median,2022,All,Commercial,5.0,2144527.0,Taltz,799,379,"$8,952,619","$5,862.88",2,ML,$250.00,$100.00,$250.00,6.9%
Top 25 Payer,Median,2022,All,Commercial,6.0,2144509.0,Taltz,420,267,"$6,608,260","$5,766.37",3,ML,$250.00,$100.00,$250.00,4.1%
Top 25 Payer,Median,2022,All,Commercial,7.0,44087000607.0,Serostim,727,71,"$12,991,535",$615.36,29,EA,$250.00,$83.33,$250.00,2.8%
Top 25 Payer,Median,2022,All,Commercial,8.0,50242007401.0,Nutropin AQ NuSpin 10,"5,485",608,"$22,826,629",$611.89,7,ML,$244.78,$82.03,$258.33,1.5%
Top 25 Payer,Median,2022,All,Commercial,9.0,299595030.0,Tri-Luma,120,103,"$28,234",$7.71,31,GM,$235.12,$234.20,$237.79,1.0%
Top 25 Payer,Median,2022,All,Commercial,10.0,2772411.0,Taltz,994,141,"$6,600,038","$5,714.32",1,ML,$200.00,$45.00,$333.33,9.2%
Top 25 Payer,Median,2022,All,Commercial,11.0,10144042760.0,Ampyra,730,103,"$2,618,514",$57.80,62,EA,$198.11,$48.06,$377.85,6.8%
Top 25 Payer,Median,2022,All,Commercial,12.0,64011030103.0,Makena,407,113,"$1,219,268",$687.80,4,ML,$187.50,$35.00,$250.00,6.2%
